ID,AB1
1457,24/01/2011
1458,24/01/2011
1459,24/01/2011
1460,24/01/2011
1461,24/01/2011
1462,24/01/2011
1463,24/01/2011
1464,24/01/2011
1465,24/01/2011
1466,24/01/2011
1467,24/01/2011
1468,24/01/2011
1469,24/01/2011
1470,24/01/2011
1471,24/01/2011
1472,24/01/2011
1473,24/01/2011
1474,24/01/2011
1475,24/01/2011
1476,24/01/2011
1477,24/01/2011
1478,24/01/2011
1479,24/01/2011
1480,24/01/2011
1481,24/01/2011
1482,24/01/2011
1483,24/01/2011
1484,24/01/2011
1485,24/01/2011
1486,24/01/2011
1487,24/01/2011
1488,24/01/2011
1489,24/01/2011
1490,24/01/2011
1491,24/01/2011
1492,24/01/2011
1493,24/01/2011
1494,24/01/2011
1495,24/01/2011
1496,24/01/2011
1497,24/01/2011
1498,24/01/2011
1499,24/01/2011
1500,24/01/2011
1501,24/01/2011
1502,24/01/2011
1503,24/01/2011
1504,24/01/2011
1505,24/01/2011
1506,24/01/2011
1507,24/01/2011
1508,24/01/2011
1509,24/01/2011
1510,24/01/2011
1511,24/01/2011
1512,24/01/2011
1513,24/01/2011
1514,24/01/2011
1515,24/01/2011
1516,24/01/2011
1517,24/01/2011
1518,24/01/2011
1519,24/01/2011
1520,24/01/2011
1521,24/01/2011
1603,20/05/2011
1604,20/05/2011
1605,20/05/2011
1606,20/05/2011
1607,20/05/2011
1608,20/05/2011
1609,20/05/2011
1610,20/05/2011
1611,20/05/2011
1612,20/05/2011
1613,20/05/2011
1614,20/05/2011
1615,20/05/2011
1616,20/05/2011
1617,20/05/2011
1618,20/05/2011
1619,20/05/2011
1620,20/05/2011
1621,20/05/2011
1622,20/05/2011
1623,20/05/2011
1624,20/05/2011
1625,20/05/2011
1626,20/05/2011
1627,20/05/2011
1628,20/05/2011
1629,20/05/2011
1630,20/05/2011
1631,20/05/2011
1632,20/05/2011
1633,20/05/2011
1634,20/05/2011
1635,20/05/2011
1636,20/05/2011
1637,04/01/2012
1638,04/01/2012
1639,04/01/2012
1640,04/01/2012
1641,04/01/2012
1642,04/01/2012
1643,04/01/2012
1644,04/01/2012
1645,04/01/2012
1646,04/01/2012
1647,04/01/2012
1648,04/01/2012
1649,04/01/2012
1650,04/01/2012
1651,04/01/2012
1652,04/01/2012
1653,04/01/2012
1654,04/01/2012
1655,04/01/2012
1656,04/01/2012
1657,04/01/2012
1658,04/01/2012
1659,04/01/2012
1660,04/01/2012
1661,04/01/2012
1662,04/01/2012
1663,04/01/2012
1664,04/01/2012
1665,04/01/2012
1666,04/01/2012
1667,04/01/2012
1668,04/01/2012
1669,04/01/2012
1670,04/01/2012
1671,04/01/2012
1672,04/01/2012
1673,04/01/2012
1674,04/01/2012
1675,04/01/2012
1676,04/01/2012
1677,04/01/2012
1678,04/01/2012
1679,04/01/2012
1680,04/01/2012
1681,04/01/2012
1682,04/01/2012
1683,04/01/2012
1684,04/01/2012
1685,04/01/2012
1686,04/01/2012
1687,04/01/2012
1688,04/01/2012
1689,04/01/2012
1690,04/01/2012
1691,04/01/2012
1692,04/01/2012
1693,04/01/2012
1694,04/01/2012
1695,04/01/2012
1696,04/01/2012
1697,04/01/2012
1698,04/01/2012
1699,04/01/2012
1700,04/01/2012
1701,04/01/2012
1702,04/01/2012
1703,04/01/2012
1704,04/01/2012
1705,04/01/2012
1706,04/01/2012
1707,04/01/2012
1708,04/01/2012
1709,04/01/2012
1710,04/01/2012
1711,04/01/2012
1712,04/01/2012
1713,04/01/2012
1714,04/01/2012
1715,04/01/2012
1716,04/01/2012
1717,04/01/2012
1718,04/01/2012
1719,04/01/2012
1720,04/01/2012
1721,04/01/2012
1722,04/01/2012
1723,04/01/2012
1724,04/01/2012
1725,04/01/2012
1726,04/01/2012
1727,04/01/2012
1728,04/01/2012
1729,04/01/2012
1730,04/01/2012
1731,04/01/2012
1732,04/01/2012
1733,04/01/2012
1734,04/01/2012
1735,20/05/2011
1736,20/05/2011
1737,20/05/2011
1738,20/05/2011
1739,20/05/2011
1740,20/05/2011
1741,20/05/2011
1742,20/05/2011
1743,20/05/2011
1744,20/05/2011
1745,20/05/2011
1746,20/05/2011
1747,20/05/2011
1748,20/05/2011
1749,20/05/2011
1750,20/05/2011
1751,20/05/2011
1752,20/05/2011
1753,20/05/2011
1754,20/05/2011
1755,20/05/2011
1756,20/05/2011
1757,20/05/2011
1758,20/05/2011
1759,20/05/2011
1760,20/05/2011
1761,20/05/2011
1762,20/05/2011
1763,20/05/2011
1764,20/05/2011
1765,20/05/2011
1766,20/05/2011
1767,20/05/2011
1768,20/05/2011
1769,20/05/2011
1770,20/05/2011
1771,20/05/2011
1772,20/05/2011
1773,20/05/2011
1774,20/05/2011
1775,20/05/2011
1776,20/05/2011
1777,20/05/2011
1778,20/05/2011
1779,20/05/2011
1780,20/05/2011
1781,20/05/2011
1782,20/05/2011
1783,20/05/2011
1784,20/05/2011
1785,20/05/2011
1786,20/05/2011
1787,20/05/2011
1788,20/05/2011
1789,20/05/2011
1790,20/05/2011
1791,20/05/2011
1792,20/05/2011
1793,20/05/2011
1794,20/05/2011
1795,20/05/2011
1796,20/05/2011
1797,20/05/2011
1798,20/05/2011
1799,20/05/2011
1800,20/05/2011
1801,20/05/2011
1802,20/05/2011
1803,20/05/2011
1804,20/05/2011
1805,20/05/2011
1806,20/05/2011
1807,20/05/2011
1808,20/05/2011
1809,20/05/2011
1810,20/05/2011
1811,20/05/2011
1812,20/05/2011
1813,20/05/2011
1814,20/05/2011
1815,20/05/2011
1816,20/05/2011
1817,20/05/2011
1818,20/05/2011
1819,20/05/2011
1820,20/05/2011
1821,20/05/2011
1822,20/05/2011
1823,20/05/2011
1824,20/05/2011
1825,20/05/2011
1826,20/05/2011
1827,20/05/2011
1828,20/05/2011
1829,20/05/2011
1830,20/05/2011
1831,20/05/2011
1832,20/05/2011
1833,20/05/2011
1834,20/05/2011
1835,20/05/2011
1836,20/05/2011
1837,20/05/2011
1838,20/05/2011
1839,20/05/2011
1840,20/05/2011
1841,20/05/2011
1842,20/05/2011
1843,20/05/2011
1844,20/05/2011
1845,20/05/2011
1846,20/05/2011
1847,20/05/2011
1848,20/05/2011
1849,20/05/2011
1850,20/05/2011
1851,20/05/2011
1852,20/05/2011
1853,20/05/2011
1854,20/05/2011
1855,20/05/2011
1856,20/05/2011
1857,20/05/2011
1858,20/05/2011
1859,20/05/2011
1860,20/05/2011
1861,20/05/2011
1862,20/05/2011
1863,20/05/2011
1864,20/05/2011
1865,20/05/2011
1866,20/05/2011
1867,20/05/2011
1868,20/05/2011
1869,20/05/2011
1870,20/05/2011
1871,20/05/2011
1872,20/05/2011
1873,20/05/2011
1874,20/05/2011
1875,20/05/2011
1876,20/05/2011
1877,20/05/2011
1878,20/05/2011
1879,20/05/2011
1880,20/05/2011
1881,20/05/2011
1882,20/05/2011
1883,20/05/2011
1884,20/05/2011
1885,20/05/2011
1886,20/05/2011
1887,20/05/2011
1888,20/05/2011
1889,20/05/2011
1890,20/05/2011
1891,20/05/2011
1892,20/05/2011
1893,20/05/2011
1894,20/05/2011
1895,20/05/2011
1896,20/05/2011
1897,20/05/2011
1898,20/05/2011
1899,20/05/2011
1900,20/05/2011
1901,20/05/2011
1902,20/05/2011
1903,20/05/2011
1904,20/05/2011
1905,20/05/2011
1906,20/05/2011
1907,20/05/2011
1908,20/05/2011
1909,20/05/2011
1910,20/05/2011
1911,20/05/2011
1912,20/05/2011
1913,20/05/2011
1914,20/05/2011
1915,20/05/2011
1916,20/05/2011
1917,20/05/2011
1918,20/05/2011
1919,20/05/2011
1920,20/05/2011
1921,20/05/2011
1922,20/05/2011
1923,20/05/2011
1924,20/05/2011
1925,20/05/2011
1926,20/05/2011
1927,20/05/2011
1928,20/05/2011
1929,20/05/2011
1930,20/05/2011
1931,20/05/2011
1932,20/05/2011
1933,20/05/2011
1934,20/05/2011
1935,20/05/2011
1936,20/05/2011
1937,20/05/2011
1938,20/05/2011
1939,20/05/2011
1940,20/05/2011
1941,20/05/2011
1942,20/05/2011
1943,20/05/2011
1944,20/05/2011
1945,20/05/2011
1946,20/05/2011
1947,20/05/2011
1948,20/05/2011
1949,20/05/2011
1950,20/05/2011
1951,20/05/2011
1952,20/05/2011
1953,20/05/2011
1954,20/05/2011
1955,20/05/2011
1956,20/05/2011
1957,20/05/2011
1958,20/05/2011
1959,20/05/2011
1960,20/05/2011
1961,20/05/2011
1962,20/05/2011
1963,20/05/2011
1964,20/05/2011
1965,20/05/2011
1966,20/05/2011
1967,20/05/2011
1968,20/05/2011
1969,20/05/2011
1970,20/05/2011
1971,20/05/2011
1972,20/05/2011
1973,20/05/2011
1974,20/05/2011
1975,20/05/2011
1976,20/05/2011
1977,20/05/2011
1978,20/05/2011
1979,20/05/2011
1980,20/05/2011
1981,20/05/2011
1982,20/05/2011
1983,20/05/2011
1984,20/05/2011
1985,20/05/2011
1986,20/05/2011
1987,20/05/2011
1988,20/05/2011
1989,20/05/2011
1990,20/05/2011
1991,20/05/2011
1992,20/05/2011
1993,20/05/2011
1994,20/05/2011
1995,20/05/2011
1996,20/05/2011
1997,20/05/2011
1998,20/05/2011
1999,20/05/2011
2000,20/05/2011
2001,20/05/2011
2002,20/05/2011
2003,20/05/2011
2004,20/05/2011
2005,20/05/2011
2006,20/05/2011
2007,20/05/2011
2008,20/05/2011
2009,20/05/2011
2010,20/05/2011
2011,20/05/2011
2012,20/05/2011
2013,20/05/2011
2014,20/05/2011
2015,20/05/2011
2016,20/05/2011
2017,20/05/2011
2018,20/05/2011
2019,20/05/2011
2020,20/05/2011
2021,20/05/2011
2022,20/05/2011
2023,20/05/2011
2024,20/05/2011
2025,20/05/2011
2026,20/05/2011
2027,20/05/2011
2028,20/05/2011
2029,20/05/2011
2030,20/05/2011
2031,20/05/2011
2032,20/05/2011
2033,20/05/2011
2034,20/05/2011
2035,20/05/2011
2036,20/05/2011
2037,20/05/2011
2038,20/05/2011
2039,20/05/2011
2040,20/05/2011
2041,20/05/2011
2042,20/05/2011
2043,20/05/2011
2044,20/05/2011
2045,20/05/2011
2046,20/05/2011
2047,20/05/2011
2048,20/05/2011
2049,20/05/2011
2050,20/05/2011
2051,20/05/2011
2052,20/05/2011
2053,20/05/2011
2054,20/05/2011
2055,20/05/2011
2056,20/05/2011
2057,20/05/2011
2058,20/05/2011
2059,20/05/2011
2060,20/05/2011
2061,20/05/2011
2062,20/05/2011
2063,20/05/2011
2064,20/05/2011
2065,20/05/2011
2066,20/05/2011
2067,20/05/2011
2068,20/05/2011
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
