ID,AB4
1252,2012-03-23
1253,2012-03-23
1254,2012-03-23
1255,2012-03-23
1256,2012-03-23
1257,2012-03-23
1258,2012-03-23
1259,2012-03-23
1260,2012-03-23
1261,2012-03-23
1262,2012-03-23
1263,2012-03-23
1264,2012-03-23
1265,2012-03-23
1266,2012-03-23
1267,2012-03-23
1268,2012-03-23
1269,2012-03-23
1270,2012-03-23
1271,2012-03-23
1272,2012-03-23
1273,2012-03-23
1274,2012-03-23
1275,2012-03-23
1276,2012-03-23
1277,2012-03-23
1278,2012-03-23
1279,2012-03-23
1280,2012-03-23
1281,2012-03-23
1282,2012-03-23
1283,2012-03-23
1284,2012-03-23
1285,2012-03-23
1286,2012-03-29
1287,2012-03-29
1288,2012-03-29
1289,2012-03-29
1290,2012-03-29
1291,2012-03-29
1292,2012-03-29
1293,2012-03-29
1294,2012-03-29
1295,2012-03-29
1296,2012-03-29
1297,2012-03-29
1298,2012-03-29
1299,2012-03-29
1300,2012-03-29
1301,2012-03-29
1302,2012-03-29
1303,2012-03-29
1304,2012-03-29
1305,2012-03-29
1306,2012-03-29
1307,2012-03-29
1308,2012-03-29
1309,2012-03-29
1310,2012-03-29
1311,2012-03-29
1312,2012-03-29
1313,2012-03-29
1314,2012-03-29
1315,2012-03-29
1316,2012-03-29
1317,2012-03-29
1318,2012-03-29
1319,2012-03-29
1320,2012-01-10
1321,2012-01-10
1322,2012-01-10
1323,2012-01-10
1324,2012-01-10
1325,2012-01-10
1326,2012-01-10
1327,2012-01-10
1328,2012-01-10
1329,2012-01-10
1330,2012-01-10
1331,2012-01-10
1332,2012-01-10
1333,2012-01-10
1334,2012-01-10
1335,2012-01-10
1336,2012-01-10
1337,2012-01-10
1338,2012-01-10
1339,2012-01-10
1340,2012-01-10
1341,2012-01-10
1342,2012-01-10
1343,2012-01-10
1344,2012-01-10
1345,2012-01-10
1346,2012-01-10
1347,2012-01-10
1348,2012-01-10
1349,2012-01-10
1350,2012-01-10
1351,2012-01-10
1352,2012-01-10
1353,2012-01-10
1354,2012-01-10
1355,2012-01-10
1356,2012-01-10
1357,2012-01-10
1358,2012-01-10
1359,2012-01-10
1360,2012-01-10
1361,2012-01-10
1362,2012-01-10
1363,2012-01-10
1364,2012-01-10
1365,2012-01-10
1366,2012-01-10
1367,2012-01-10
1368,2012-01-10
1369,2012-01-10
1370,2012-01-10
1371,2012-01-10
1372,2012-01-10
1373,2012-01-10
1374,2012-01-10
1375,2012-01-10
1376,2012-01-10
1377,2012-01-10
1378,2012-01-10
1379,2012-01-10
1380,2012-01-10
1381,2012-01-10
1382,2012-01-10
1383,2012-01-10
1384,2012-01-10
1385,2012-01-10
1386,2012-01-10
1387,2012-01-10
1388,2012-01-10
1389,2012-01-10
1390,2012-01-10
1391,2012-01-10
1392,2012-01-10
1393,2012-01-10
1394,2012-01-10
1395,2012-01-10
1396,2012-01-10
1397,2012-01-10
1398,2012-01-10
1399,2012-01-10
1400,2012-01-10
1401,2012-01-10
1402,2012-01-10
1403,2012-01-10
1404,2012-01-10
1405,2012-01-10
1406,2012-01-10
1407,2012-01-10
1408,2012-01-10
1409,2012-01-10
1410,2012-01-10
1411,2012-01-10
1412,2012-03-05
1413,2012-03-05
1414,2012-03-05
1415,2012-03-05
1416,2012-03-05
1417,2012-03-05
1418,2012-03-05
1419,2012-03-05
1420,2012-03-05
1421,2012-03-05
1422,2012-03-05
1423,2012-03-05
1424,2012-03-05
1425,2012-03-05
1426,2012-03-05
1427,2012-03-05
1428,2012-03-05
1429,2012-03-05
1430,2012-03-07
1431,2012-03-07
1432,2012-03-07
1433,2012-03-07
1434,2012-03-07
1435,2012-03-07
1436,2012-03-07
1437,2012-03-07
1438,2012-03-07
1439,2012-03-07
1440,2012-03-07
1441,2012-03-07
1442,2012-03-07
1443,2012-03-13
1444,2012-03-13
1445,2012-03-13
1446,2012-03-13
1447,2012-03-13
1448,2012-03-13
1449,2012-03-13
1450,2012-03-13
1451,2012-03-13
1452,2012-03-13
1453,2012-03-13
1454,2012-03-13
1455,2012-03-13
1456,2012-03-13
1457,2012-03-13
1458,2012-03-13
1459,2012-03-13
1460,2012-03-13
1461,2012-03-13
1462,2012-03-13
1463,2012-03-13
1464,2012-03-13
1465,2012-03-13
1466,2012-03-13
1467,2012-03-13
1468,2012-03-13
1469,2012-03-13
1470,2012-03-13
1471,2012-03-13
1472,2012-03-13
1473,2012-03-13
1474,2012-03-13
1475,2012-03-21
1476,2012-03-21
1477,2012-03-21
1478,2012-03-21
1479,2012-03-21
1480,2012-03-21
1481,2012-03-21
1482,2012-03-21
1483,2012-03-21
1484,2012-03-21
1485,2012-03-21
1486,2012-03-21
1487,2012-03-21
1488,2012-03-21
1489,2012-03-21
1490,2012-03-21
1491,2012-03-21
1492,2012-03-21
1493,2012-03-21
1494,2012-03-21
1495,2012-03-21
1496,2012-03-21
1497,2012-03-21
1498,2012-03-21
1499,2012-03-21
1500,2012-03-21
1501,2012-03-21
1502,2012-03-21
1503,2012-03-21
1504,2012-03-21
1505,2012-03-21
1506,2012-03-21
1507,2012-03-21
1508,2012-03-21
1509,2012-03-21
1510,2012-03-21
1511,2012-03-21
1512,2012-03-21
1513,2012-03-21
1514,2012-03-21
1515,2012-03-21
1516,2012-03-21
1517,2012-03-21
1518,2012-03-21
1519,2012-03-21
1520,2012-03-21
1521,2012-03-21
1522,2012-03-27
1523,2012-03-27
1524,2012-03-27
1525,2012-03-27
1526,2012-03-27
1527,2012-03-27
1528,2012-03-27
1529,2012-03-27
1530,2012-03-27
1531,2012-03-27
1532,2012-03-27
1533,2012-03-27
1534,2012-03-27
1535,2012-03-27
1536,2012-03-27
1537,2012-03-27
1538,2012-03-27
1539,2012-03-27
1540,2012-03-27
1541,2012-03-27
1542,2012-03-27
1543,2012-03-27
1544,2012-03-27
1545,2012-03-27
1546,2012-03-27
1547,2012-03-27
1548,2012-03-27
1549,2012-03-27
1550,2012-03-27
1551,2012-03-27
1552,2012-03-27
1553,2012-03-27
1554,2012-03-27
1555,2012-03-27
1581,2011-04-27
1582,2011-04-27
1583,2011-04-27
1584,2011-04-27
1585,2011-04-27
1586,2011-04-28
1587,2011-05-03
1588,2011-05-03
1589,2011-05-03
1590,2011-05-03
1591,2011-05-04
1592,2011-05-04
1593,2011-05-04
1594,2011-05-04
1595,2011-05-04
1596,2011-05-04
1597,2011-05-04
1598,2011-05-05
1599,2011-05-05
1600,2011-05-05
1601,2011-05-05
1602,2011-05-05
